,baseMean,log2FoldChange,lfcSE,pvalue,padj
YWHAG,13929.35639,4.99E-05,0.0014412,0.183195714,0.999567029
MDC1,2667.665772,4.99E-05,0.001442449,0.024374742,0.999567029
DYNC1LI2,4538.91746,4.96E-05,0.00144191,0.09396469,0.999567029
KTN1,5248.732768,4.95E-05,0.001442032,0.078340053,0.999567029
CD36,4397.625261,4.94E-05,0.00144204,0.074494916,0.999567029
RGS3,2896.877741,4.93E-05,0.001441952,0.089772061,0.999567029
SPOPL,3122.384285,4.92E-05,0.001442412,0.028978587,0.999567029
FST,14929.35657,4.90E-05,0.001441932,0.091616711,0.999567029
CSNK1A1,8080.3019,4.89E-05,0.001441426,0.160967329,0.999567029
IMPA1,3719.238695,4.84E-05,0.001442112,0.071005514,0.999567029
EDEM3,2601.965467,4.79E-05,0.001442481,0.022627524,0.999567029
FBN1,7447.075051,4.75E-05,0.001442546,0.016231782,0.999567029
LOC119041775,708.6870678,4.67E-05,0.001442758,0.001995539,0.999567029
KIF1C,4571.68479,4.65E-05,0.001442535,0.016799962,0.999567029
METTL21A,1387.239006,4.62E-05,0.001442475,0.025943489,0.999567029
BCLAF1,9410.107934,4.61E-05,0.001441663,0.147941648,0.999567029
EIF4B,10066.52939,4.56E-05,0.001441094,0.225150609,0.999567029
GPI,4374.044423,4.56E-05,0.001442174,0.069059571,0.999567029
KIAA1191,1951.377245,4.55E-05,0.001442321,0.048234194,0.999567029
MYEF2,3007.282039,4.54E-05,0.001442117,0.081582176,0.999567029
ABR,4681.3887,4.51E-05,0.001442016,0.098370945,0.999567029
IPO8,2196.710813,4.50E-05,0.001441992,0.102563128,0.999567029
RAP1GDS1,1651.614538,4.48E-05,0.001442333,0.047859487,0.999567029
UBXN2A,1346.836367,4.48E-05,0.001442441,0.031809306,0.999567029
UNC119B,3314.851983,4.41E-05,0.001441795,0.139895242,0.999567029
TRMT1L,1034.586554,4.41E-05,0.001442525,0.024244949,0.999567029
FAM120A,6682.200362,4.41E-05,0.001441396,0.205797025,0.999567029
KYAT3,1476.988645,4.39E-05,0.00144236,0.045740083,0.999567029
PNP,5042.018975,4.39E-05,0.001441814,0.136293579,0.999567029
MFSD14B,1346.285963,4.38E-05,0.00144239,0.041234561,0.999567029
CSDE1,11068.80827,4.37E-05,0.001441466,0.19069159,0.999567029
DROSHA,1634.202801,4.36E-05,0.001442294,0.058246723,0.999567029
CPSF2,2334.863936,4.36E-05,0.001442289,0.058403565,0.999567029
MYADM,2258.114058,4.34E-05,0.001442463,0.030696399,0.999567029
PPP2R1B,3288.471026,4.33E-05,0.00144189,0.126817184,0.999567029
RAB23,2872.243731,4.33E-05,0.001442284,0.061267158,0.999567029
LOC119042586,6066.947668,4.31E-05,0.001441877,0.13460009,0.999567029
IQGAP1,11921.37346,4.31E-05,0.001442069,0.100178714,0.999567029
HAPSTR1,7355.983126,4.30E-05,0.001441576,0.188157332,0.999567029
ZMYM1,1039.0434,4.28E-05,0.001442617,0.011367164,0.999567029
CDC73,1071.155633,4.28E-05,0.001442519,0.023477646,0.999567029
SNRNP200,5832.842213,4.27E-05,0.001442203,0.077121596,0.999567029
ADAMTS8,4288.210641,4.26E-05,0.001442332,0.052960854,0.999567029
B4GALT1,3524.56653,4.23E-05,0.001442456,0.033699236,0.999567029
EIF3A,10125.94878,4.22E-05,0.00144195,0.129221065,0.999567029
CLDN12,942.047667,4.21E-05,0.001442581,0.015765553,0.999567029
BAG6,3857.526343,4.20E-05,0.001441851,0.144736637,0.999567029
CCND2,32378.42664,4.19E-05,0.001442254,0.075295327,0.999567029
FAM120C,3143.388313,4.19E-05,0.001442526,0.023280331,0.999567029
API5,4756.598461,4.19E-05,0.001441804,0.148779416,0.999567029
KCTD20,2134.828223,4.19E-05,0.001442223,0.076874792,0.999567029
NFE2L1,6741.740511,4.18E-05,0.001441138,0.258078772,0.999567029
UGCG,8375.984616,4.16E-05,0.00144177,0.161908418,0.999567029
CDCP1,2174.083634,4.14E-05,0.001442435,0.03888769,0.999567029
TSC22D2,3453.083831,4.14E-05,0.001442109,0.099323894,0.999567029
SF1,5745.539316,4.13E-05,0.001442045,0.113962504,0.999567029
ZC2HC1A,1515.756231,4.12E-05,0.001442522,0.024906881,0.999567029
ENPP2,1051.386834,4.09E-05,0.001442513,0.026627007,0.999567029
QKI,15310.9183,4.09E-05,0.001441195,0.267887497,0.999567029
LOC119040259,2277.167559,4.08E-05,0.001442239,0.07865099,0.999567029
DDAH1,5609.56607,4.07E-05,0.001441747,0.169897423,0.999567029
LRRC41,2921.73392,4.05E-05,0.001442099,0.108122448,0.999567029
CARNMT1,992.2829808,4.04E-05,0.001442561,0.01989018,0.999567029
SLC38A1,6161.623636,4.03E-05,0.001442257,0.077053294,0.999567029
AXL,10582.09998,4.02E-05,0.001441836,0.170626572,0.999567029
ZDHHC7,1295.314323,4.01E-05,0.00144245,0.03915715,0.999567029
OCRL,1539.521143,3.99E-05,0.00144234,0.058627191,0.999567029
DSP,2438.976582,3.98E-05,0.001442551,0.021614461,0.999567029
CCPG1,3779.823273,3.98E-05,0.001442032,0.1260294,0.999567029
CCND1,29958.70689,3.96E-05,0.001442077,0.125501023,0.999567029
ODAPH,6852.717486,3.93E-05,0.001442242,0.085014622,0.999567029
ALKBH5,1863.960621,3.92E-05,0.001442271,0.079235439,0.999567029
DDX21,6312.94455,3.91E-05,0.001441688,0.196229704,0.999567029
CELF1,6345.046138,3.91E-05,0.001441881,0.161837921,0.999567029
BTBD3,2781.622492,3.90E-05,0.001442393,0.053617254,0.999567029
NCKAP1,6381.744914,3.90E-05,0.001441955,0.144191709,0.999567029
FLNB,49707.99358,3.90E-05,0.001442373,0.058343188,0.999567029
ACSS2,1663.069992,3.89E-05,0.001442158,0.105471874,0.999567029
C9orf72,2208.820593,3.87E-05,0.001441865,0.169433376,0.999567029
CBLB,1684.382,3.87E-05,0.001442515,0.030163521,0.999567029
SMARCE1,2953.244003,3.86E-05,0.00144193,0.157551231,0.999567029
RRN3,3396.386948,3.85E-05,0.001441828,0.176322729,0.999567029
STAG2,1766.072147,3.85E-05,0.001442288,0.078037492,0.999567029
MYBL1,6046.224871,3.85E-05,0.001442079,0.11921667,0.999567029
IL1R1,10199.47054,3.84E-05,0.001442226,0.092073807,0.999567029
SERPINE1,8217.674894,3.84E-05,0.001441977,0.14742077,0.999567029
RRP1B,3384.395511,3.83E-05,0.001441778,0.188602586,0.999567029
ENAH,16618.1513,3.82E-05,0.001441551,0.227660614,0.999567029
ZSCAN29,3059.945549,3.81E-05,0.001442274,0.078137078,0.999567029
NAP1L4,3238.246433,3.81E-05,0.001441706,0.204398633,0.999567029
PPP2R5C,2826.684245,3.80E-05,0.001441612,0.234277623,0.999567029
GPBP1,2136.822087,3.80E-05,0.00144205,0.122839657,0.999567029
TGIF1,1615.321191,3.79E-05,0.001442298,0.079140725,0.999567029
CIRBP,4143.491366,3.79E-05,0.001442296,0.079576553,0.999567029
UTP6,1791.29332,3.78E-05,0.001442241,0.093329849,0.999567029
NUDT4,10437.08977,3.75E-05,0.001441331,0.266656242,0.999567029
LRRC40,2741.998996,3.73E-05,0.001441991,0.15362773,0.999567029
BEND4,1499.541013,3.72E-05,0.001442349,0.066085318,0.999567029
IGFBP5,92949.81762,3.72E-05,0.001441998,0.153086877,0.999567029
RBMX2,782.5915913,3.70E-05,0.001442502,0.041241483,0.999567029
SETD7,3365.708351,3.70E-05,0.001442166,0.120465683,0.999567029
PPP4R3A,2563.610273,3.69E-05,0.001442211,0.115549084,0.999567029
POFUT1,2893.300593,3.68E-05,0.001441891,0.178759451,0.999567029
LIMD1,1093.560028,3.66E-05,0.001442571,0.022445321,0.999567029
ABHD10,1303.469,3.66E-05,0.001442421,0.057983577,0.999567029
BMAL2,1626.121111,3.66E-05,0.001442532,0.030152779,0.999567029
UTP20,3387.862761,3.65E-05,0.001442316,0.081865151,0.999567029
TRIP12,11195.45012,3.65E-05,0.001442181,0.116214728,0.999567029
TMF1,1708.759164,3.65E-05,0.001442366,0.070134466,0.999567029
DDX47,1716.260795,3.65E-05,0.001442282,0.091369759,0.999567029
GCLM,9885.184558,3.63E-05,0.001441547,0.245242715,0.999567029
NIT2,1251.273874,3.63E-05,0.001442223,0.102689736,0.999567029
KCTD10,3622.223104,3.61E-05,0.001442346,0.075253913,0.999567029
ITGB6,2059.65285,3.61E-05,0.00144246,0.048252584,0.999567029
